Date,Time,Dir deg,WSMDir deg,WSK kph,WSMK kph,AvgTemp C,AvgRh %,AvgBP mbar,Rain mm,AvgSR W/m^2,Batt V,Spanel V
2004 Abr 13,1:40,326,323,16.5,26.4,17.5,87,1012.8,0,63, , 
2004 Abr 13,1:50,330,345,15.4,22.3,17.2,88,1012.9,0,41, , 
2004 Abr 13,2:00,323,325,14.3,22.9,16.9,89,1013,0,20, , 
2004 Abr 13,2:10,326,339,13.3,21.8,16.6,91,1013.1,0,5, , 
2004 Abr 13,2:20,332,330,11.8,19.5,16.3,91,1013.1,0,-2, , 
2004 Abr 13,2:30,326,324,11.1,18.3,16,93,1013.3,0,-4, , 
2004 Abr 13,2:40,330,318,10.5,18.3,15.8,94,1013.4,0,-4, , 
2004 Abr 13,2:50,325,326,3.2,13.7,15.6,94,1013.6,0,-5, , 
2004 Abr 13,3:00,334,337,6.8,13.7,15.4,95,1013.7,0,-5,13.1,0
2004 Abr 13,3:10,331,331,9.1,13.1,15.3,96,1013.8,0,-4, , 
2004 Abr 13,3:20,327,326,8.8,14.9,15.2,96,1013.9,0,-4, , 
2004 Abr 13,3:30,326,327,9.4,15.4,15.1,97,1014.2,0,-4, , 
2004 Abr 13,3:40,326,337,8.4,16.6,15,97,1014.4,0,-4, , 
2004 Abr 13,3:50,332,334,8.7,16,14.9,98,1014.5,0,-4, , 
2004 Abr 13,4:00,337,340,11,15.4,14.8,98,1014.5,0,-4, , 
2004 Abr 13,4:10,339,330,11.6,16,14.8,98,1014.5,0,-4, , 
2004 Abr 13,4:20,336,2,9,14.3,14.6,99,1014.5,0,-4, , 
2004 Abr 13,4:30,335,333,5.1,12,14.5,99,1014.5,0,-4, , 
2004 Abr 13,4:40,329,326,4.6,10.8,14.3,99,1014.7,0,-4, , 
2004 Abr 13,4:50,320,324,3.7,9.7,14.1,100,1014.7,0,-4, , 
2004 Abr 13,5:00,333,334,6,10.2,14,100,1014.7,0,-4, , 
2004 Abr 13,5:10,344,353,8,13.1,13.9,100,1014.7,0,-4, , 
2004 Abr 13,5:20,342,341,9,12.5,13.8,100,1014.6,0,-4, , 
2004 Abr 13,5:30,340,347,6.3,11.4,13.6,100,1014.7,0,-4, , 
2004 Abr 13,5:40,341,346,2.9,9.7,13.5,100,1014.7,0,-4, , 
2004 Abr 13,5:50,342,349,1.6,2.8,13.3,100,1014.7,0,-4, , 
2004 Abr 13,6:00,345,349,0,0,13.2,100,1014.6,0,-4,12.8,0
2004 Abr 13,6:10,336,349,0,0,13,100,1014.6,0,-4, , 
2004 Abr 13,6:20,339,349,0,0,12.8,100,1014.5,0,-4, , 
2004 Abr 13,6:30,341,349,0,0,12.7,100,1014.4,0,-4, , 
2004 Abr 13,6:40,343,349,0,0,12.6,100,1014.3,0,-4, , 
2004 Abr 13,6:50,348,349,0,0,12.4,100,1014.3,0,-4, , 
2004 Abr 13,7:00,339,349,0,0,12.5,100,1014.2,0,-4, , 
2004 Abr 13,7:10,345,351,1.8,6.8,12.5,100,1014.2,0,-4, , 
2004 Abr 13,7:20,340,330,2.1,7.4,12.4,100,1014.1,0,-4, , 
2004 Abr 13,7:30,346,338,1.8,5.6,12.2,100,1014.1,0,-3, , 
2004 Abr 13,7:40,347,351,2.5,7.9,12.3,100,1014.1,0,-2, , 
2004 Abr 13,7:50,336,349,2.7,9.7,12.6,100,1014.1,0,-2, , 
2004 Abr 13,8:00,339,353,6.8,10.8,12.8,100,1014,0,-2, , 
2004 Abr 13,8:10,341,352,9.5,16,13.1,100,1014,0,-2, , 
2004 Abr 13,8:20,347,346,9.3,14.3,13.3,100,1014,0,-1, , 
2004 Abr 13,8:30,341,336,9,14.3,13.3,100,1013.9,0,-1, , 
2004 Abr 13,8:40,335,324,10.1,14.3,13,100,1013.7,0,-1, , 
2004 Abr 13,8:50,332,336,8.4,13.7,12.8,100,1013.5,0,-1, , 
2004 Abr 13,9:00,2,356,2.2,6.2,12.5,100,1013.4,0,-1,12.8,0
2004 Abr 13,9:10,341,8,1.6,3.3,12.4,100,1013.4,0,-1, , 
2004 Abr 13,9:20,342,337,2.3,7.9,12.3,100,1013.3,0,-1, , 
2004 Abr 13,9:30,345,355,7.3,12.5,12.3,100,1013.3,0,-1, , 
2004 Abr 13,9:40,335,343,5.8,13.1,12.3,100,1013.3,0,-1, , 
2004 Abr 13,9:50,338,328,6.5,12,12.2,100,1013.3,0,-1, , 
2004 Abr 13,10:00,349,340,6,11.4,12.1,100,1013.3,0,-1, , 
2004 Abr 13,10:10,343,341,2.1,7.9,12.1,100,1013.4,0,-1, , 
2004 Abr 13,10:20,356,351,2.5,10.2,12,100,1013.3,0,-1, , 
2004 Abr 13,10:30,355,353,1.9,6.8,11.9,100,1013.2,0,-1, , 
2004 Abr 13,10:40,350,354,2,6.8,12,100,1013.2,0,-1, , 
2004 Abr 13,10:50,346,342,3.4,9.1,12.1,100,1013.2,0,-1, , 
2004 Abr 13,11:00,350,354,2.1,7.4,12.2,100,1013.1,0,-1, , 
2004 Abr 13,11:10,350,346,1.9,6.2,12.2,100,1013.2,0,-1, , 
2004 Abr 13,11:20,356,33,1.7,5.1,12.2,100,1013.2,0,-1, , 
2004 Abr 13,11:30,348,346,1.7,5.6,12.1,100,1013.2,0,-1, , 
2004 Abr 13,11:40,345,353,5.5,10.8,12,100,1013.3,0,-1, , 
2004 Abr 13,11:50,355,337,5.5,10.2,11.9,100,1013.3,0,-1, , 
2004 Abr 13,12:00,347,0,6.5,11.4,11.9,100,1013.3,0,-1,12.8,0
2004 Abr 13,12:10,16,19,2.3,6.8,11.8,100,1013.5,0,-1, , 
2004 Abr 13,12:20,2,335,2.3,6.2,11.6,100,1013.5,0,-1, , 
2004 Abr 13,12:30,17,19,1.9,9.1,11.8,100,1013.4,0,-1, , 
2004 Abr 13,12:40,27,36,1.9,6.8,11.7,100,1013.5,0,-1, , 
2004 Abr 13,12:50,32,15,1.9,6.8,11.7,100,1013.4,0,-1, , 
2004 Abr 13,13:00,59,34,1.7,3.9,11.6,100,1013.3,0,-1, , 
2004 Abr 13,13:10,40,34,0,0,11.4,100,1013.3,0,0, , 
2004 Abr 13,13:20,349,353,5.3,14.3,11.8,100,1013.4,0,1, , 
2004 Abr 13,13:30,351,344,8,12.5,12.3,100,1013.5,0,4, , 
2004 Abr 13,13:40,350,352,5.8,12.5,12.4,100,1013.8,0,10, , 
2004 Abr 13,13:50,355,355,5.4,10.8,12.7,100,1013.9,0,18, , 
2004 Abr 13,14:00,352,349,7.2,14.9,12.8,100,1014,0,27, , 
2004 Abr 13,14:10,349,349,10.4,16.6,12.8,100,1014,0,29, , 
2004 Abr 13,14:20,349,356,9.5,17.2,12.8,100,1014.2,0,36, , 
2004 Abr 13,14:30,350,346,9.9,16.6,12.8,100,1014.3,0,54, , 
2004 Abr 13,14:40,349,342,6.6,13.7,12.8,100,1014.3,0,59, , 
2004 Abr 13,14:50,2,353,4.2,13.7,12.9,100,1014.2,0,88, , 
2004 Abr 13,15:00,355,352,5.3,12.5,13,100,1014.3,0,101,12.8,13.1
2004 Abr 13,15:10,344,350,5.6,13.7,13.2,100,1014.4,0,141, , 
2004 Abr 13,15:20,342,342,5.2,12,13.3,100,1014.3,0,181, , 
2004 Abr 13,15:30,328,318,6.1,14.3,13.3,100,1014.3,0,228, , 
2004 Abr 13,15:40,337,344,8,17.2,13.4,100,1014.3,0,336, , 
2004 Abr 13,15:50,309,300,3.3,10.8,13.6,100,1014.3,0,341, , 
2004 Abr 13,16:00,309,312,8.2,14.9,13.8,100,1014.4,0,375, , 
2004 Abr 13,16:10,319,314,10,15.4,14.2,100,1014.5,0,510, , 
2004 Abr 13,16:20,296,295,12.3,17.7,14.7,100,1014.5,0,416, , 
2004 Abr 13,16:30,310,320,11.7,18.9,15.5,100,1014.5,0,647, , 
2004 Abr 13,16:40,305,301,18.2,25.2,16.1,100,1014.6,0,581, , 
2004 Abr 13,16:50,321,314,18,28.1,16.3,96,1014.6,0,639, , 
2004 Abr 13,17:00,316,303,18.4,28.1,16.5,92,1014.7,0,736, , 
2004 Abr 13,17:10,318,305,17.3,26.9,16.8,90,1014.6,0,818, , 
2004 Abr 13,17:20,314,303,16,24.6,17.2,87,1014.6,0,790, , 
2004 Abr 13,17:30,317,319,15.4,24.6,17.4,85,1014.7,0,823, , 
2004 Abr 13,17:40,324,321,14.8,21.8,17.9,82,1014.6,0,839, , 
2004 Abr 13,17:50,323,310,15.6,24.1,18.3,80,1014.6,0,869, , 
2004 Abr 13,18:00,316,316,15.9,23.5,18.3,79,1014.6,0,885,14,14.3
2004 Abr 13,18:10,314,306,17.5,25.2,18.5,79,1014.5,0,904, , 
2004 Abr 13,18:20,321,345,15.6,22.3,18.4,79,1014.4,0,922, , 
2004 Abr 13,18:30,312,311,15.1,24.1,18.7,77,1014.3,0,939, , 
2004 Abr 13,18:40,318,306,13.7,23.5,18.9,75,1014.1,0,958, , 
2004 Abr 13,18:50,314,308,16.3,23.5,19.2,74,1014.1,0,971, , 
2004 Abr 13,19:00,311,305,16,24.6,19.3,73,1014,0,978, , 
2004 Abr 13,19:10,299,303,19.4,26.9,19.4,73,1013.9,0,986, , 
2004 Abr 13,19:20,302,297,19,29.8,19.5,72,1013.8,0,998, , 
2004 Abr 13,19:30,312,303,18.7,27.5,19.6,72,1013.8,0,1006, , 
2004 Abr 13,19:40,306,314,20.2,29.8,19.9,70,1013.7,0,1011, , 
2004 Abr 13,19:50,314,321,21.5,30.4,19.7,70,1013.7,0,1011, , 
2004 Abr 13,20:00,311,309,24.8,32.7,19.4,74,1013.6,0,1010, , 
2004 Abr 13,20:10,309,310,26.3,34.4,19.1,75,1013.6,0,1003, , 
2004 Abr 13,20:20,312,299,24.8,35.6,19.1,75,1013.7,0,988, , 
2004 Abr 13,20:30,315,327,23.8,34.4,19.3,74,1013.6,0,984, , 
2004 Abr 13,20:40,314,315,25.5,35,19,75,1013.6,0,982, , 
2004 Abr 13,20:50,317,323,22.4,32.1,19.2,74,1013.6,0,971, , 
2004 Abr 13,21:00,319,307,23.2,33.9,19.3,73,1013.5,0,957,14,14.3
2004 Abr 13,21:10,318,323,22.3,31,19.3,72,1013.4,0,944, , 
2004 Abr 13,21:20,323,320,21.3,29.2,19.5,71,1013.4,0,925, , 
2004 Abr 13,21:30,316,301,23.1,32.7,19.5,72,1013.4,0,905, , 
2004 Abr 13,21:40,316,316,22.3,32.1,19.2,72,1013.4,0,883, , 
2004 Abr 13,21:50,316,296,21.5,30.4,19.3,73,1013.3,0,857, , 
2004 Abr 13,22:00,313,310,22.6,33.3,19.2,73,1013.3,0,833, , 
2004 Abr 13,22:10,313,309,21.9,30.4,19.2,73,1013.3,0,807, , 
2004 Abr 13,22:20,315,318,23,31.6,19,74,1013.2,0,777, , 
2004 Abr 13,22:30,315,307,23.6,32.1,18.6,76,1013.1,0,749, , 
2004 Abr 13,22:40,308,310,25.6,35,18.3,77,1013.1,0,718, , 
2004 Abr 13,22:50,311,304,23.7,32.1,18.1,78,1013.1,0,686, , 
2004 Abr 13,23:00,315,301,22.2,32.1,18.2,78,1013,0,652, , 
2004 Abr 13,23:10,316,303,23,32.7,18.3,77,1012.9,0,618, , 
2004 Abr 13,23:20,317,324,24.4,36.2,18,78,1012.9,0,582, , 
2004 Abr 13,23:30,316,305,22.6,31.6,18,79,1012.9,0,547, , 
2004 Abr 13,23:40,312,317,22.5,30.4,18,79,1013,0,512, , 
2004 Abr 13,23:50,312,312,24.8,36.2,17.9,78,1012.9,0,475, , 
2004 Abr 14,0:00,316,320,24.6,33.9,17.6,80,1013,0,438,13.7,14
2004 Abr 14,0:10,321,310,21.7,32.1,17.7,80,1013,0,401, , 
2004 Abr 14,0:20,316,304,23.9,32.1,17.4,81,1013,0,364, , 
2004 Abr 14,0:30,313,320,23.5,31.6,17.2,82,1013,0,326, , 
2004 Abr 14,0:40,318,304,23.1,32.1,17,83,1013.1,0,287, , 
2004 Abr 14,0:50,322,333,20.9,30.4,16.9,83,1013.2,0,246, , 
2004 Abr 14,1:00,320,306,21.6,29.8,16.9,84,1013.2,0,207, , 
2004 Abr 14,1:10,328,331,21.7,32.1,16.7,84,1013.2,0,169, , 
2004 Abr 14,1:20,325,333,19.8,28.1,16.5,85,1013.3,0,133, , 
2004 Abr 14,1:30,327,325,19.3,29.2,16.3,86,1013.3,0,99, , 
2004 Abr 14,1:40,328,318,18.2,26.9,16,87,1013.4,0,70, , 
2004 Abr 14,1:50,324,321,16.6,26.4,15.7,88,1013.4,0,42, , 
2004 Abr 14,2:00,325,318,16.9,24.1,15.4,90,1013.3,0,19, , 
2004 Abr 14,2:10,328,312,14.6,21.2,15.1,91,1013.3,0,5, , 
2004 Abr 14,2:20,326,314,14.9,22.3,14.9,93,1013.3,0,-2, , 
2004 Abr 14,2:30,330,338,11.3,18.3,14.7,94,1013.3,0,-4, , 
2004 Abr 14,2:40,333,331,10.1,16,14.5,94,1013.5,0,-4, , 
2004 Abr 14,2:50,333,339,10.6,16.6,14.5,95,1013.6,0,-4, , 
2004 Abr 14,3:00,331,326,10,15.4,14.4,95,1013.6,0,-4,13.2,0
2004 Abr 14,3:10,322,330,10.9,17.2,14.3,96,1013.6,0,-4, , 
2004 Abr 14,3:20,317,316,13.4,20,14.3,97,1013.7,0,-4, , 
2004 Abr 14,3:30,320,319,12.5,20,14.2,97,1013.9,0,-4, , 
2004 Abr 14,3:40,318,308,12.4,18.3,14.2,97,1014.1,0,-4, , 
2004 Abr 14,3:50,320,321,12.5,18.9,14.2,98,1014.3,0,-4, , 
2004 Abr 14,4:00,324,318,10.9,19.5,14.1,97,1014.5,0,-4, , 
2004 Abr 14,4:10,326,332,10.5,16.6,14,97,1014.6,0,-4, , 
2004 Abr 14,4:20,332,327,11.2,16,13.9,97,1014.7,0,-4, , 
2004 Abr 14,4:30,335,332,10.5,16.6,13.8,97,1014.7,0,-4, , 
2004 Abr 14,4:40,327,324,11.1,17.7,13.8,97,1014.8,0,-3, , 
2004 Abr 14,4:50,332,350,11.4,18.9,13.9,97,1014.8,0,-3, , 
2004 Abr 14,5:00,331,330,10.9,16,13.9,97,1014.8,0,-3, , 
2004 Abr 14,5:10,326,315,9.5,16,14,96,1014.8,0,-2, , 
2004 Abr 14,5:20,329,321,8.7,14.9,14.1,96,1014.8,0,-1, , 
2004 Abr 14,5:30,331,323,8.7,14.9,14.2,95,1014.7,0,-1, , 
2004 Abr 14,5:40,337,326,11.3,16.6,14.3,94,1014.7,0,-1, , 
2004 Abr 14,5:50,339,346,7.9,14.3,14.3,94,1014.7,0,-1, , 
2004 Abr 14,6:00,332,334,6.4,12.5,14.4,94,1014.8,0,-1,12.8,0
2004 Abr 14,6:10,331,323,6.8,12.5,14.4,94,1014.7,0,-1, , 
2004 Abr 14,6:20,340,331,8.6,12,14.4,94,1014.6,0,-1, , 
2004 Abr 14,6:30,347,350,7.7,13.7,14.4,94,1014.6,0,-1, , 
2004 Abr 14,6:40,339,337,5.5,10.2,14.3,94,1014.6,0,-1, , 
2004 Abr 14,6:50,336,331,6.9,11.4,14.3,94,1014.7,0,-1, , 
2004 Abr 14,7:00,336,333,8,14.9,14.3,94,1014.7,0,-1, , 
2004 Abr 14,7:10,332,351,11.1,19.5,14.3,94,1014.7,0,-1, , 
2004 Abr 14,7:20,341,354,11.5,17.2,14.4,94,1014.8,0,-1, , 
2004 Abr 14,7:30,338,346,14.7,23.5,14.5,94,1014.7,0,-1, , 
2004 Abr 14,7:40,333,328,11.9,18.3,14.6,94,1014.6,0,-1, , 
2004 Abr 14,7:50,334,343,12.9,20.6,14.7,93,1014.6,0,-1, , 
2004 Abr 14,8:00,339,348,11.3,20.6,14.7,93,1014.5,0,-1, , 
2004 Abr 14,8:10,350,352,12.7,20.6,14.6,93,1014.4,0,-1, , 
2004 Abr 14,8:20,340,349,13.3,20,14.6,93,1014.4,0,-1, , 
2004 Abr 14,8:30,353,355,9.4,14.3,14.5,93,1014.3,0,-1, , 
2004 Abr 14,8:40,349,342,10.1,17.7,14.5,93,1014.1,0,-1, , 
2004 Abr 14,8:50,345,339,10.8,17.2,14.5,93,1014,0,-1, , 
2004 Abr 14,9:00,349,343,9.6,16,14.5,92,1013.9,0,-1,12.8,0
2004 Abr 14,9:10,338,338,8.8,15.4,14.5,92,1013.8,0,-2, , 
2004 Abr 14,9:20,342,348,9.7,16,14.4,92,1013.7,0,-2, , 
2004 Abr 14,9:30,341,357,10.8,14.9,14.4,92,1013.6,0,-2, , 
2004 Abr 14,9:40,341,346,8.8,15.4,14.2,92,1013.5,0,-2, , 
2004 Abr 14,9:50,345,348,8.6,15.4,14.2,93,1013.4,0,-2, , 
2004 Abr 14,10:00,353,357,5.7,13.1,14.2,92,1013.3,0,-2, , 
2004 Abr 14,10:10,349,340,5.9,14.3,14.2,92,1013.3,0,-2, , 
2004 Abr 14,10:20,349,344,3.1,13.1,14.1,92,1013.3,0,-2, , 
2004 Abr 14,10:30,329,311,8.9,16,14.1,93,1013.3,0,-1, , 
2004 Abr 14,10:40,330,332,10.8,18.9,14,92,1013.4,0,-1, , 
2004 Abr 14,10:50,326,310,12.9,20,13.9,94,1013.4,0,-1, , 
2004 Abr 14,11:00,333,345,9.7,16.6,13.9,94,1013.4,0,-1, , 
2004 Abr 14,11:10,319,320,12.4,20.6,13.9,94,1013.3,0,-1, , 
2004 Abr 14,11:20,330,338,12.3,17.2,14,93,1013.3,0,-1, , 
2004 Abr 14,11:30,339,348,12.1,20.6,14.1,93,1013.3,0,-1, , 
2004 Abr 14,11:40,347,351,12.4,17.2,14,93,1013.2,0,-1, , 
2004 Abr 14,11:50,353,343,9.1,20,13.9,93,1013.2,0,-1, , 
2004 Abr 14,12:00,355,344,7.3,14.9,13.9,93,1013.2,0,-1,12.8,0
2004 Abr 14,12:10,351,354,6.9,16,14,93,1013.2,0,-1, , 
2004 Abr 14,12:20,347,343,10.2,18.3,13.9,93,1013.2,0,-1, , 
2004 Abr 14,12:30,332,337,10.5,20,14,93,1013.2,0,-1, , 
2004 Abr 14,12:40,329,323,12.7,20.6,14.1,93,1013.3,0,-1, , 
2004 Abr 14,12:50,322,325,13.8,20.6,13.8,94,1013.3,0,-2, , 
2004 Abr 14,13:00,322,326,10.5,17.7,13.7,96,1013.4,0,-1, , 
2004 Abr 14,13:10,321,321,11.6,19.5,13.7,96,1013.4,0,-1, , 
2004 Abr 14,13:20,322,332,10.7,17.2,13.6,96,1013.6,0,1, , 
2004 Abr 14,13:30,328,339,11.7,16.6,13.6,96,1013.8,0,5, , 
2004 Abr 14,13:40,337,337,11.4,22.9,13.6,96,1014,0,10, , 
2004 Abr 14,13:50,349,345,14.3,21.8,13.8,94,1014.1,0,15, , 
2004 Abr 14,14:00,343,353,17,26.9,13.8,93,1014.2,0,24, , 
2004 Abr 14,14:10,340,349,17.1,24.6,13.7,93,1014.3,0,33, , 
2004 Abr 14,14:20,349,354,15.2,20.6,13.7,93,1014.5,0,39, , 
2004 Abr 14,14:30,341,348,12.9,19.5,13.7,93,1014.6,0,45, , 
2004 Abr 14,14:40,339,326,13.7,20.6,13.8,93,1014.8,0,52, , 
2004 Abr 14,14:50,343,353,14.8,23.5,13.9,92,1014.9,0,67, , 
2004 Abr 14,15:00,337,337,13.9,21.8,13.9,92,1014.9,0,79,12.8,13.1
2004 Abr 14,15:10,334,341,14.4,22.3,14,92,1014.9,0,109, , 
2004 Abr 14,15:20,335,315,15.4,23.5,14.2,91,1015,0,141, , 
2004 Abr 14,15:30,342,351,15.4,22.3,14.4,90,1015.1,0,175, , 
2004 Abr 14,15:40,336,347,14.9,21.2,14.5,90,1015.2,0,250, , 
2004 Abr 14,15:50,324,319,14.7,24.1,14.9,88,1015.2,0,347, , 
2004 Abr 14,16:00,332,353,17.5,26.9,15.2,86,1015.3,0,412, , 
2004 Abr 14,16:10,316,300,19.3,33.9,15.6,84,1015.3,0,408, , 
2004 Abr 14,16:20,324,321,18.4,29.8,15.9,84,1015.3,0,567, , 
2004 Abr 14,16:30,325,331,20.2,28.7,16.2,82,1015.4,0,645, , 
2004 Abr 14,16:40,318,322,20,28.7,16.4,81,1015.4,0,674, , 
2004 Abr 14,16:50,327,328,20.4,30.4,16.6,80,1015.3,0,704, , 
2004 Abr 14,17:00,322,318,22,29.2,16.8,79,1015.4,0,733, , 
2004 Abr 14,17:10,332,341,20.9,31,17,78,1015.4,0,763, , 
2004 Abr 14,17:20,326,341,22.7,33.3,17.2,77,1015.3,0,790, , 
2004 Abr 14,17:30,317,313,21.8,32.7,17.3,76,1015.4,0,817, , 
2004 Abr 14,17:40,324,337,20.2,30.4,17.4,77,1015.4,0,842, , 
2004 Abr 14,17:50,316,309,19.5,30.4,17.5,76,1015.4,0,864, , 
2004 Abr 14,18:00,315,295,19.9,28.7,17.9,75,1015.4,0,887,14,14.3
2004 Abr 14,18:10,310,307,20.3,31.6,17.9,75,1015.5,0,906, , 
2004 Abr 14,18:20,315,312,20.3,29.8,18,75,1015.5,0,927, , 
2004 Abr 14,18:30,311,284,21.6,28.1,18.2,75,1015.5,0,943, , 
2004 Abr 14,18:40,311,301,24.1,32.1,18,75,1015.3,0,958, , 
2004 Abr 14,18:50,307,300,26.9,35.6,17.8,75,1015.4,0,974, , 
2004 Abr 14,19:00,312,297,25.9,37.3,18,74,1015.4,0,979, , 
2004 Abr 14,19:10,310,326,26.2,36.2,18,73,1015.3,0,990, , 
2004 Abr 14,19:20,309,301,23.4,33.9,18.4,72,1015.2,0,997, , 
2004 Abr 14,19:30,308,304,26.2,35,18.2,72,1015.1,0,1003, , 
2004 Abr 14,19:40,307,305,25,37.9,18.4,73,1015,0,1006, , 
2004 Abr 14,19:50,304,306,24.4,35,18.4,72,1015,0,1008, , 
2004 Abr 14,20:00,305,317,24,32.7,18.5,71,1015,0,1005, , 
2004 Abr 14,20:10,302,304,26.2,39.6,18.4,71,1015,0,1005, , 
2004 Abr 14,20:20,305,301,23.8,33.9,18.4,71,1015,0,1000, , 
2004 Abr 14,20:30,302,304,25,36.7,18.4,70,1015,0,995, , 
2004 Abr 14,20:40,309,308,24.1,33.9,18.2,71,1015,0,986, , 
2004 Abr 14,20:50,306,333,20.9,27.5,18.3,71,1014.9,0,975, , 
2004 Abr 14,21:00,306,290,22.4,29.2,18.5,70,1014.9,0,962,14,21.1
2004 Abr 14,21:10,304,309,22.7,33.3,18.5,70,1014.8,0,948, , 
2004 Abr 14,21:20,308,298,24.5,32.7,18.3,70,1014.7,0,930, , 
2004 Abr 14,21:30,302,318,22.2,29.8,18.3,71,1014.7,0,909, , 
2004 Abr 14,21:40,306,302,23.6,32.1,18.3,70,1014.6,0,887, , 
2004 Abr 14,21:50,308,306,23.3,29.8,18.1,72,1014.5,0,865, , 
2004 Abr 14,22:00,314,295,20.2,28.1,18.2,71,1014.4,0,839, , 
2004 Abr 14,22:10,310,308,21.4,28.1,18.3,70,1014.3,0,814, , 
2004 Abr 14,22:20,312,303,20.6,31.6,18.4,69,1014.2,0,786, , 
2004 Abr 14,22:30,310,294,23.1,29.8,18,71,1014.1,0,758, , 
2004 Abr 14,22:40,321,311,20.6,29.8,18.3,70,1014,0,727, , 
2004 Abr 14,22:50,314,309,21.2,31,18.3,70,1013.8,0,698, , 
2004 Abr 14,23:00,315,328,21.1,31,18.1,72,1013.7,0,663, , 
2004 Abr 14,23:10,311,304,22.7,33.3,18,73,1013.6,0,631, , 
2004 Abr 14,23:20,313,295,23.3,31.6,17.7,75,1013.5,0,594, , 
2004 Abr 14,23:30,317,312,22.9,33.3,17.7,74,1013.4,0,560, , 
2004 Abr 14,23:40,312,305,23,33.3,17.7,74,1013.4,0,525, , 
2004 Abr 14,23:50,315,315,21.9,29.2,17.5,76,1013.4,0,487, , 
2004 Abr 15,0:00,320,314,21.9,30.4,17.5,75,1013.2,0,442,13.7,14
2004 Abr 15,0:10,316,307,22.5,31,17.2,76,1013.2,0,410, , 
2004 Abr 15,0:20,325,335,20.6,28.7,17.3,76,1013.1,0,365, , 
2004 Abr 15,0:30,327,334,20.6,31,17.3,76,1013,0,330, , 
2004 Abr 15,0:40,324,318,19.7,29.8,17.1,77,1012.9,0,290, , 
2004 Abr 15,0:50,324,316,19.7,31,17.1,77,1013,0,243, , 
2004 Abr 15,1:00,321,317,22.2,33.3,16.7,78,1013,0,192, , 
2004 Abr 15,1:10,315,316,21.5,32.1,16.3,81,1012.9,0,165, , 
2004 Abr 15,1:20,320,310,19.9,30.4,16.2,81,1012.9,0,124, , 
2004 Abr 15,1:30,322,317,20.7,32.1,16,82,1012.9,0,99, , 
2004 Abr 15,1:40,312,315,22.7,32.1,15.6,84,1012.9,0,72, , 
2004 Abr 15,1:50,319,304,20.6,28.7,15.3,85,1012.9,0,47, , 
2004 Abr 15,2:00,320,319,18,28.1,15.1,86,1013,0,23, , 
2004 Abr 15,2:10,316,324,17.2,26.4,14.8,87,1013.1,0,6, , 
2004 Abr 15,2:20,324,321,14.7,26.4,14.6,88,1013.2,0,-1, , 
2004 Abr 15,2:30,316,315,12.3,20,14.4,89,1013.2,0,-4, , 
2004 Abr 15,2:40,313,312,12,17.7,14.2,90,1013.3,0,-4, , 
2004 Abr 15,2:50,315,300,10.6,18.9,14.1,91,1013.4,0,-4, , 
2004 Abr 15,3:00,312,309,10.4,15.4,14,91,1013.5,0,-4,13.2,0
2004 Abr 15,3:10,311,309,8.7,13.1,13.8,92,1013.5,0,-4, , 
2004 Abr 15,3:20,313,311,5.4,11.4,13.7,93,1013.7,0,-5, , 
2004 Abr 15,3:30,316,312,1.7,3.3,13.5,93,1013.8,0,-5, , 
2004 Abr 15,3:40,316,316,1.7,4.5,13.3,94,1014,0,-5, , 
2004 Abr 15,3:50,316,316,0,0,13.1,95,1014.1,0,-5, , 
2004 Abr 15,4:00,316,316,0,0,12.9,96,1014.2,0,-5, , 
2004 Abr 15,4:10,316,316,0,0,12.7,96,1014.3,0,-5, , 
2004 Abr 15,4:20,316,316,0,0,12.5,97,1014.4,0,-5, , 
2004 Abr 15,4:30,316,316,0,0,12.3,97,1014.5,0,-5, , 
2004 Abr 15,4:40,316,316,0,0,12.2,98,1014.7,0,-5, , 
2004 Abr 15,4:50,316,316,0,0,12.1,98,1014.8,0,-5, , 
2004 Abr 15,5:00,316,316,0,0,11.9,100,1014.9,0,-4, , 
2004 Abr 15,5:10,316,316,0,0,11.9,100,1015,0,-4, , 
2004 Abr 15,5:20,316,316,0,0,11.9,100,1015.1,0,-3, , 
2004 Abr 15,5:30,316,316,0,0,12,100,1015.1,0,-3, , 
2004 Abr 15,5:40,316,316,0,0,12.3,100,1015.1,0,-3, , 
2004 Abr 15,5:50,316,316,0,0,12.4,99,1015.1,0,-2, , 
2004 Abr 15,6:00,316,316,0,0,12.4,98,1015,0,-2,12.8,0
2004 Abr 15,6:10,316,316,0,0,12.6,96,1014.9,0,-2, , 
2004 Abr 15,6:20,316,316,0,0,12.7,95,1014.9,0,-2, , 
2004 Abr 15,6:30,316,316,0,0,12.7,94,1014.9,0,-2, , 
2004 Abr 15,6:40,316,316,0,0,12.8,94,1014.8,0,-2, , 
2004 Abr 15,6:50,358,316,0,0,13.2,95,1014.9,0,-1, , 
2004 Abr 15,7:00,340,8,1.7,4.5,13.5,93,1014.8,0,-1, , 
2004 Abr 15,7:10,325,335,5.2,10.2,13.7,91,1014.9,0,-1, , 
2004 Abr 15,7:20,337,342,5.6,11.4,13.8,91,1014.9,0,-2, , 
2004 Abr 15,7:30,332,350,4.7,12.5,13.8,90,1014.9,0,-2, , 
2004 Abr 15,7:40,328,317,5.7,10.8,13.8,89,1014.9,0,-2, , 
2004 Abr 15,7:50,334,341,7,14.3,13.9,89,1014.9,0,-1, , 
